time [s],ax [km/s^2],ay [km/s^2],az [km/s^2],dvx [km/s],dvy [km/s],dvz [km/s],sum_dvx [km/s],sum_dvy [km/s],sum_dvz [km/s]
7408.0,2.326643839323438e-09,-2.6307336713159527e-10,0.0,2.326643839323438e-09,-2.6307336713159527e-10,0.0,-0.000158560341991461,-0.0006715872726915854,0.0
7409.0,2.2781050505966336e-09,-2.5709802364594547e-10,0.0,2.2781050505966336e-09,-2.5709802364594547e-10,0.0,-0.0001585580638864104,-0.0006715875297896091,0.0
7410.0,2.230435316432369e-09,-2.5124033185324633e-10,0.0,2.230435316432369e-09,-2.5124033185324633e-10,0.0,-0.00015855583345109398,-0.0006715877810299409,0.0
7411.0,2.183621850868081e-09,-2.454983599627496e-10,0.0,2.183621850868081e-09,-2.454983599627496e-10,0.0,-0.00015855364982924312,-0.0006715880265283008,0.0
7412.0,2.1376520096918637e-09,-2.3987020073025514e-10,0.0,2.1376520096918637e-09,-2.3987020073025514e-10,0.0,-0.00015855151217723343,-0.0006715882663985015,0.0
7413.0,2.0925132894715435e-09,-2.3435397128127436e-10,0.0,2.0925132894715435e-09,-2.3435397128127436e-10,0.0,-0.00015854941966394397,-0.0006715885007524728,0.0
7414.0,2.048193326707495e-09,-2.2894781289393553e-10,0.0,2.048193326707495e-09,-2.2894781289393553e-10,0.0,-0.00015854737147061724,-0.0006715887297002856,0.0
7415.0,2.0046798968606412e-09,-2.2364989081807477e-10,0.0,2.0046798968606412e-09,-2.2364989081807477e-10,0.0,-0.0001585453667907204,-0.0006715889533501765,0.0
7416.0,1.961960913504019e-09,-2.1845839406098612e-10,0.0,1.961960913504019e-09,-2.1845839406098612e-10,0.0,-0.0001585434048298069,-0.0006715891718085705,0.0
7417.0,1.920024427330471e-09,-2.133715352057083e-10,0.0,1.920024427330471e-09,-2.133715352057083e-10,0.0,-0.00015854148480537957,-0.0006715893851801057,0.0
7418.0,1.8788586252593884e-09,-2.083875502091166e-10,0.0,1.8788586252593884e-09,-2.083875502091166e-10,0.0,-0.0001585396059467543,-0.0006715895935676559,0.0
7419.0,1.8384518295537124e-09,-2.035046981970412e-10,0.0,1.8384518295537124e-09,-2.035046981970412e-10,0.0,-0.00015853776749492475,-0.0006715897970723541,0.0
7420.0,1.7987924968442031e-09,-1.987212612755382e-10,0.0,1.7987924968442031e-09,-1.987212612755382e-10,0.0,-0.0001585359687024279,-0.0006715899957936153,0.0
7421.0,1.759869217213344e-09,-1.940355443355179e-10,0.0,1.759869217213344e-09,-1.940355443355179e-10,0.0,-0.0001585342088332107,-0.0006715901898291597,0.0
7422.0,1.7216707132987253e-09,-1.8944587484683852e-10,0.0,1.7216707132987253e-09,-1.8944587484683852e-10,0.0,-0.0001585324871624974,-0.0006715903792750346,0.0
7423.0,1.6841858393209933e-09,-1.8495060267240257e-10,0.0,1.6841858393209933e-09,-1.8495060267240257e-10,0.0,-0.00015853080297665808,-0.0006715905642256373,0.0
7424.0,1.6474035801911324e-09,-1.8054809986522974e-10,0.0,1.6474035801911324e-09,-1.8054809986522974e-10,0.0,-0.00015852915557307788,-0.0006715907447737372,0.0
7425.0,1.6113130505485e-09,-1.7623676047750313e-10,0.0,1.6113130505485e-09,-1.7623676047750313e-10,0.0,-0.00015852754426002734,-0.0006715909210104976,0.0
7426.0,1.5759034938819455e-09,-1.7201500035315323e-10,0.0,1.5759034938819455e-09,-1.7201500035315323e-10,0.0,-0.00015852596835653346,-0.0006715910930254979,0.0
7427.0,1.541164281503738e-09,-1.6788125695492518e-10,0.0,1.541164281503738e-09,-1.6788125695492518e-10,0.0,-0.00015852442719225195,-0.0006715912609067549,0.0
7428.0,1.5070849117268753e-09,-1.638339891423428e-10,0.0,1.5070849117268753e-09,-1.638339891423428e-10,0.0,-0.00015852292010734022,-0.000671591424740744,0.0
7429.0,1.4736550088453729e-09,-1.598716769978567e-10,0.0,1.4736550088453729e-09,-1.598716769978567e-10,0.0,-0.00015852144645233138,-0.000671591584612421,0.0
7430.0,1.4408643222442332e-09,-1.559928216217219e-10,0.0,1.4408643222442332e-09,-1.559928216217219e-10,0.0,-0.00015852000558800913,-0.0006715917406052426,0.0
7431.0,1.408702725446506e-09,-1.5219594494078067e-10,0.0,1.408702725446506e-09,-1.5219594494078067e-10,0.0,-0.0001585185968852837,-0.0006715918928011876,0.0
7432.0,1.3771602151720913e-09,-1.484795895187682e-10,0.0,1.3771602151720913e-09,-1.484795895187682e-10,0.0,-0.00015851721972506852,-0.0006715920412807771,0.0
7433.0,1.3462269104317706e-09,-1.448423183529576e-10,0.0,1.3462269104317706e-09,-1.448423183529576e-10,0.0,-0.00015851587349815808,-0.0006715921861230955,0.0
7434.0,1.3158930515563658e-09,-1.412827146914051e-10,0.0,1.3158930515563658e-09,-1.412827146914051e-10,0.0,-0.00015851455760510652,-0.0006715923274058102,0.0
7435.0,1.2861489992721953e-09,-1.3779938183692248e-10,0.0,1.2861489992721953e-09,-1.3779938183692248e-10,0.0,-0.00015851327145610726,-0.000671592465205192,0.0
7436.0,1.2569852337833186e-09,-1.343909429505153e-10,0.0,1.2569852337833186e-09,-1.343909429505153e-10,0.0,-0.00015851201447087348,-0.0006715925995961349,0.0
7437.0,1.228392353801549e-09,-1.3105604086848117e-10,0.0,1.228392353801549e-09,-1.3105604086848117e-10,0.0,-0.00015851078607851969,-0.0006715927306521759,0.0
7438.0,1.2003610756381375e-09,-1.2779333790505994e-10,0.0,1.2003610756381375e-09,-1.2779333790505994e-10,0.0,-0.00015850958571744404,-0.0006715928584455137,0.0
7439.0,1.1728822322583635e-09,-1.2460151566246633e-10,0.0,1.1728822322583635e-09,-1.2460151566246633e-10,0.0,-0.00015850841283521178,-0.0006715929830470293,0.0
7440.0,1.1459467723394554e-09,-1.2147927484560452e-10,0.0,1.1459467723394554e-09,-1.2147927484560452e-10,0.0,-0.00015850726688843944,-0.0006715931045263042,0.0
7441.0,1.1195457593398686e-09,-1.1842533506750352e-10,0.0,1.1195457593398686e-09,-1.1842533506750352e-10,0.0,-0.0001585061473426801,-0.0006715932229516393,0.0
7442.0,1.093670370584365e-09,-1.1543843466006399e-10,0.0,1.093670370584365e-09,-1.1543843466006399e-10,0.0,-0.00015850505367230952,-0.0006715933383900739,0.0
7443.0,1.0683118962928526e-09,-1.125173304920407e-10,0.0,1.0683118962928526e-09,-1.125173304920407e-10,0.0,-0.00015850398536041321,-0.0006715934509074045,0.0
7444.0,1.0434617386823781e-09,-1.0966079777386646e-10,0.0,1.0434617386823781e-09,-1.0966079777386646e-10,0.0,-0.00015850294189867454,-0.0006715935605682023,0.0
7445.0,1.0191114110142356e-09,-1.0686762987571526e-10,0.0,1.0191114110142356e-09,-1.0686762987571526e-10,0.0,-0.00015850192278726353,-0.0006715936674358321,0.0
7446.0,9.952525366688802e-10,-1.0413663813895874e-10,0.0,9.952525366688802e-10,-1.0413663813895874e-10,0.0,-0.00015850092753472687,-0.0006715937715724703,0.0
7447.0,9.718768482169135e-10,-1.0146665169177726e-10,0.0,9.718768482169135e-10,-1.0146665169177726e-10,0.0,-0.00015849995565787867,-0.000671593873039122,0.0
7448.0,9.489761864950173e-10,-9.885651726032481e-11,0.0,9.489761864950173e-10,-9.885651726032481e-11,0.0,-0.00015849900668169216,-0.0006715939718956392,0.0
7449.0,9.265424996691787e-10,-9.63050989897109e-11,0.0,9.265424996691787e-10,-9.63050989897109e-11,0.0,-0.00015849808013919248,-0.0006715940682007382,0.0
7450.0,9.045678423068384e-10,-9.381127825722153e-11,0.0,9.045678423068384e-10,-9.381127825722153e-11,0.0,-0.00015849717557135017,-0.0006715941620120165,0.0
7451.0,8.830443744706646e-10,-9.137395348778822e-11,0.0,8.830443744706646e-10,-9.137395348778822e-11,0.0,-0.0001584962925269757,-0.0006715942533859699,0.0
7452.0,8.619643607672051e-10,-8.89920399759876e-11,0.0,8.619643607672051e-10,-8.89920399759876e-11,0.0,-0.00015849543056261495,-0.0006715943423780099,0.0
7453.0,8.413201694502436e-10,-8.666446969994164e-11,0.0,8.413201694502436e-10,-8.666446969994164e-11,0.0,-0.0001584945892424455,-0.0006715944290424796,0.0
7454.0,8.211042714896771e-10,-8.43901911426695e-11,0.0,8.211042714896771e-10,-8.43901911426695e-11,0.0,-0.000158493768138174,-0.0006715945134326707,0.0
7455.0,8.013092396514338e-10,-8.216816911237847e-11,0.0,8.013092396514338e-10,-8.216816911237847e-11,0.0,-0.00015849296682893436,-0.0006715945956008398,0.0
7456.0,7.81927747573654e-10,-7.999738456502121e-11,0.0,7.81927747573654e-10,-7.999738456502121e-11,0.0,-0.0001584921849011868,-0.0006715946755982244,0.0
7457.0,7.629525688784927e-10,-7.787683441907043e-11,0.0,7.629525688784927e-10,-7.787683441907043e-11,0.0,-0.00015849142194861792,-0.0006715947534750588,0.0
7458.0,7.443765762298682e-10,-7.580553138563816e-11,0.0,7.443765762298682e-10,-7.580553138563816e-11,0.0,-0.0001584906775720417,-0.0006715948292805901,0.0
7459.0,7.261927404390326e-10,-7.378250378707e-11,0.0,7.261927404390326e-10,-7.378250378707e-11,0.0,-0.00015848995137930126,-0.0006715949030630939,0.0
7460.0,7.083941295478176e-10,-7.18067953834865e-11,0.0,7.083941295478176e-10,-7.18067953834865e-11,0.0,-0.00015848924298517172,-0.0006715949748698893,0.0
7461.0,6.909739079397018e-10,-6.987746519320129e-11,0.0,6.909739079397018e-10,-6.987746519320129e-11,0.0,-0.00015848855201126377,-0.0006715950447473545,0.0
7462.0,6.739253353989475e-10,-6.799358732648666e-11,0.0,6.739253353989475e-10,-6.799358732648666e-11,0.0,-0.00015848787808592837,-0.0006715951127409418,0.0
7463.0,6.572417662574998e-10,-6.615425080251737e-11,0.0,6.572417662574998e-10,-6.615425080251737e-11,0.0,-0.00015848722084416212,-0.0006715951788951926,0.0
7464.0,6.409166484512277e-10,-6.435855938523963e-11,0.0,6.409166484512277e-10,-6.435855938523963e-11,0.0,-0.00015848657992751367,-0.000671595243253752,0.0
7465.0,6.249435226551862e-10,-6.260563140564848e-11,0.0,6.249435226551862e-10,-6.260563140564848e-11,0.0,-0.000158485954983991,-0.0006715953058593834,0.0
7466.0,6.093160213684121e-10,-6.089459959520057e-11,0.0,6.093160213684121e-10,-6.089459959520057e-11,0.0,-0.00015848534566796966,-0.000671595366753983,0.0
7467.0,5.940278680392458e-10,-5.922461091301074e-11,0.0,5.940278680392458e-10,-5.922461091301074e-11,0.0,-0.0001584847516401016,-0.0006715954259785939,0.0
7468.0,5.790728761630414e-10,-5.7594826378993534e-11,0.0,5.790728761630414e-10,-5.7594826378993534e-11,0.0,-0.00015848417256722545,-0.0006715954835734202,0.0
7469.0,5.644449484004009e-10,-5.600442090589703e-11,0.0,5.644449484004009e-10,-5.600442090589703e-11,0.0,-0.00015848360812227704,-0.0006715955395778412,0.0
7470.0,5.501380757001208e-10,-5.445258313052818e-11,0.0,5.501380757001208e-10,-5.445258313052818e-11,0.0,-0.00015848305798420135,-0.0006715955940304243,0.0
7471.0,5.361463364133792e-10,-5.293851524968907e-11,0.0,5.361463364133792e-10,-5.293851524968907e-11,0.0,-0.00015848252183786493,-0.0006715956469689396,0.0
7472.0,5.224638954143939e-10,-5.1461432854363295e-11,0.0,5.224638954143939e-10,-5.1461432854363295e-11,0.0,-0.00015848199937396951,-0.0006715956984303724,0.0
7473.0,5.090850032344579e-10,-5.002056476509155e-11,0.0,5.090850032344579e-10,-5.002056476509155e-11,0.0,-0.00015848149028896628,-0.0006715957484509372,0.0
7474.0,4.960039951827903e-10,-4.861515287045407e-11,0.0,4.960039951827903e-10,-4.861515287045407e-11,0.0,-0.0001584809942849711,-0.0006715957970660901,0.0
7475.0,4.832152904868377e-10,-4.7244451963092934e-11,0.0,4.832152904868377e-10,-4.7244451963092934e-11,0.0,-0.00015848051106968062,-0.000671595844310542,0.0
7476.0,4.707133914210036e-10,-4.590772958000638e-11,0.0,4.707133914210036e-10,-4.590772958000638e-11,0.0,-0.0001584800403562892,-0.0006715958902182716,0.0
7477.0,4.584928824486658e-10,-4.4604265842772715e-11,0.0,4.584928824486658e-10,-4.4604265842772715e-11,0.0,-0.00015847958186340677,-0.0006715959348225374,0.0
7478.0,4.465484293658046e-10,-4.333335329714951e-11,0.0,4.465484293658046e-10,-4.333335329714951e-11,0.0,-0.0001584791353149774,-0.0006715959781558907,0.0
7479.0,4.348747784475506e-10,-4.209429675561729e-11,0.0,4.348747784475506e-10,-4.209429675561729e-11,0.0,-0.00015847870044019896,-0.0006715960202501875,0.0
7480.0,4.234667555904786e-10,-4.088641314186712e-11,0.0,4.234667555904786e-10,-4.088641314186712e-11,0.0,-0.00015847827697344338,-0.0006715960611366007,0.0
7481.0,4.123192654766642e-10,-3.970903133264103e-11,0.0,4.123192654766642e-10,-3.970903133264103e-11,0.0,-0.0001584778646541779,-0.000671596100845632,0.0
7482.0,4.014272907228308e-10,-3.856149200457559e-11,0.0,4.014272907228308e-10,-3.856149200457559e-11,0.0,-0.00015847746322688718,-0.000671596139407124,0.0
7483.0,3.907858910412376e-10,-3.744314748003019e-11,0.0,3.907858910412376e-10,-3.744314748003019e-11,0.0,-0.00015847707244099615,-0.0006715961768502714,0.0
7484.0,3.803902024051909e-10,-3.6353361574452835e-11,0.0,3.803902024051909e-10,-3.6353361574452835e-11,0.0,-0.00015847669205079374,-0.000671596213203633,0.0
7485.0,3.7023543621973596e-10,-3.529150944386163e-11,0.0,3.7023543621973596e-10,-3.529150944386163e-11,0.0,-0.00015847632181535752,-0.0006715962484951424,0.0
7486.0,3.6031687848822746e-10,-3.425697743610576e-11,0.0,3.6031687848822746e-10,-3.425697743610576e-11,0.0,-0.00015847596149847902,-0.0006715962827521199,0.0
7487.0,3.506298889924002e-10,-3.3249162939856715e-11,0.0,3.506298889924002e-10,-3.3249162939856715e-11,0.0,-0.00015847561086859002,-0.0006715963160012829,0.0
7488.0,3.411699004685268e-10,-3.2267474237182245e-11,0.0,3.411699004685268e-10,-3.2267474237182245e-11,0.0,-0.00015847526969868956,-0.0006715963482687571,0.0
7489.0,3.3193241779468927e-10,-3.131133035587886e-11,0.0,3.3193241779468927e-10,-3.131133035587886e-11,0.0,-0.00015847493776627175,-0.0006715963795800875,0.0
7490.0,3.229130171750147e-10,-3.038016092390166e-11,0.0,3.229130171750147e-10,-3.038016092390166e-11,0.0,-0.00015847461485325457,-0.0006715964099602485,0.0
7491.0,3.1410734533371245e-10,-2.947340602376899e-11,0.0,3.1410734533371245e-10,-2.947340602376899e-11,0.0,-0.00015847430074590924,-0.0006715964394336545,0.0
7492.0,3.055111187120827e-10,-2.8590516049054213e-11,0.0,3.055111187120827e-10,-2.8590516049054213e-11,0.0,-0.00015847399523479053,-0.0006715964680241705,0.0
7493.0,2.9712012266517135e-10,-2.7730951561858512e-11,0.0,2.9712012266517135e-10,-2.7730951561858512e-11,0.0,-0.00015847369811466787,-0.0006715964957551221,0.0
7494.0,2.8893021067227e-10,-2.6894183150142075e-11,0.0,2.8893021067227e-10,-2.6894183150142075e-11,0.0,-0.0001584734091844572,-0.0006715965226493052,0.0
7495.0,2.80937303538148e-10,-2.6079691288897228e-11,0.0,2.80937303538148e-10,-2.6079691288897228e-11,0.0,-0.00015847312824715366,-0.0006715965487289965,0.0
7496.0,2.731373886144144e-10,-2.5286966199042895e-11,0.0,2.731373886144144e-10,-2.5286966199042895e-11,0.0,-0.00015847285510976506,-0.0006715965740159627,0.0
7497.0,2.655265190082239e-10,-2.4515507711258042e-11,0.0,2.655265190082239e-10,-2.4515507711258042e-11,0.0,-0.00015847258958324604,-0.0006715965985314704,0.0
7498.0,2.581008128137866e-10,-2.3764825126640147e-11,0.0,2.581008128137866e-10,-2.3764825126640147e-11,0.0,-0.00015847233148243324,-0.0006715966222962955,0.0
7499.0,2.508564523307179e-10,-2.3034437082799182e-11,0.0,2.508564523307179e-10,-2.3034437082799182e-11,0.0,-0.0001584720806259809,-0.0006715966453307326,0.0
7500.0,2.437896833012432e-10,-2.2323871417588935e-11,0.0,2.437896833012432e-10,-2.2323871417588935e-11,0.0,-0.0001584718368362976,-0.000671596667654604,0.0
7501.0,2.3689681414010337e-10,-2.1632665036816337e-11,0.0,2.3689681414010337e-10,-2.1632665036816337e-11,0.0,-0.00015847159993948346,-0.0006715966892872691,0.0
7502.0,2.3017421518113896e-10,-2.096036378075818e-11,0.0,2.3017421518113896e-10,-2.096036378075818e-11,0.0,-0.00015847136976526827,-0.0006715967102476328,0.0
7503.0,2.2361831791635428e-10,-2.0306522293384986e-11,0.0,2.2361831791635428e-10,-2.0306522293384986e-11,0.0,-0.00015847114614695034,-0.0006715967305541551,0.0
7504.0,2.1722561424791699e-10,-1.967070389240348e-11,0.0,2.1722561424791699e-10,-1.967070389240348e-11,0.0,-0.00015847092892133608,-0.000671596750224859,0.0
7505.0,2.109926557426722e-10,-1.9052480439877303e-11,0.0,2.109926557426722e-10,-1.9052480439877303e-11,0.0,-0.00015847071792868034,-0.0006715967692773394,0.0
7506.0,2.0491605289037364e-10,-1.845143221461703e-11,0.0,2.0491605289037364e-10,-1.845143221461703e-11,0.0,-0.00015847051301262743,-0.0006715967877287716,0.0
7507.0,1.989924743674422e-10,-1.786714778574397e-11,0.0,1.989924743674422e-10,-1.786714778574397e-11,0.0,-0.00015847031402015305,-0.0006715968055959194,0.0
7508.0,1.9321864630549082e-10,-1.729922388708871e-11,0.0,1.9321864630549082e-10,-1.729922388708871e-11,0.0,-0.00015847012080150676,-0.0006715968228951433,0.0
7509.0,1.8759135156422776e-10,-1.674726529282552e-11,0.0,1.8759135156422776e-10,-1.674726529282552e-11,0.0,-0.0001584699332101552,-0.0006715968396424086,0.0
7510.0,1.8210742901061651e-10,-1.621088469456179e-11,0.0,1.8210742901061651e-10,-1.621088469456179e-11,0.0,-0.0001584697511027262,-0.0006715968558532933,0.0
7511.0,1.7676377280020258e-10,-1.5689702579455188e-11,0.0,1.7676377280020258e-10,-1.5689702579455188e-11,0.0,-0.00015846957433895338,-0.0006715968715429959,0.0
7512.0,1.7155733166820711e-10,-1.5183347109053094e-11,0.0,1.7155733166820711e-10,-1.5183347109053094e-11,0.0,-0.0001584694027816217,-0.000671596886726343,0.0
7513.0,1.6648510821710348e-10,-1.469145400039784e-11,0.0,1.6648510821710348e-10,-1.469145400039784e-11,0.0,-0.00015846923629651347,-0.000671596901417797,0.0
7514.0,1.6154415822127407e-10,-1.4213666406769249e-11,0.0,1.6154415822127407e-10,-1.4213666406769249e-11,0.0,-0.00015846907475235524,-0.0006715969156314633,0.0
7515.0,1.567315899230332e-10,-1.3749634801443495e-11,0.0,1.567315899230332e-10,-1.3749634801443495e-11,0.0,-0.00015846891802076532,-0.0006715969293810981,0.0
7516.0,1.5204456334656138e-10,-1.3299016860633644e-11,0.0,1.5204456334656138e-10,-1.3299016860633644e-11,0.0,-0.00015846876597620197,-0.000671596942680115,0.0
7517.0,1.4748028960706164e-10,-1.2861477349285288e-11,0.0,1.4748028960706164e-10,-1.2861477349285288e-11,0.0,-0.00015846861849591235,-0.0006715969555415924,0.0
7518.0,1.4303603022942826e-10,-1.2436688007087374e-11,0.0,1.4303603022942826e-10,-1.2436688007087374e-11,0.0,-0.00015846847545988212,-0.0006715969679782803,0.0
7519.0,1.3870909647209216e-10,-1.2024327436142871e-11,0.0,1.3870909647209216e-10,-1.2024327436142871e-11,0.0,-0.00015846833675078564,-0.0006715969800026077,0.0
7520.0,1.3449684865405387e-10,-1.1624080989360643e-11,0.0,1.3449684865405387e-10,-1.1624080989360643e-11,0.0,-0.00015846820225393697,-0.0006715969916266887,0.0
7521.0,1.3039669549084396e-10,-1.1235640660231551e-11,0.0,1.3039669549084396e-10,-1.1235640660231551e-11,0.0,-0.00015846807185724147,-0.0006715970028623294,0.0
7522.0,1.264060934290577e-10,-1.0858704973970664e-11,0.0,1.264060934290577e-10,-1.0858704973970664e-11,0.0,-0.00015846794545114803,-0.0006715970137210344,0.0
7523.0,1.2252254599290025e-10,-1.0492978879757968e-11,0.0,1.2252254599290025e-10,-1.0492978879757968e-11,0.0,-0.00015846782292860205,-0.0006715970242140133,0.0
7524.0,1.1874360313133934e-10,-1.0138173643738205e-11,0.0,1.1874360313133934e-10,-1.0138173643738205e-11,0.0,-0.0001584677041849989,-0.0006715970343521869,0.0
7525.0,1.1506686057474092e-10,-9.794006743429046e-12,0.0,1.1506686057474092e-10,-9.794006743429046e-12,0.0,-0.00015846758911813833,-0.0006715970441461937,0.0
7526.0,1.1148995918925258e-10,-9.460201763940198e-12,0.0,1.1148995918925258e-10,-9.460201763940198e-12,0.0,-0.00015846747762817914,-0.0006715970536063954,0.0
7527.0,1.0801058434662254e-10,-9.13648829395485e-12,0.0,1.0801058434662254e-10,-9.13648829395485e-12,0.0,-0.0001584673696175948,-0.0006715970627428837,0.0
7528.0,1.0462646529006718e-10,-8.822601824171125e-12,0.0,1.0462646529006718e-10,-8.822601824171125e-12,0.0,-0.00015846726499112952,-0.0006715970715654855,0.0
7529.0,1.0133537451041083e-10,-8.5182836464317e-12,0.0,1.0133537451041083e-10,-8.5182836464317e-12,0.0,-0.00015846716365575502,-0.0006715970800837692,0.0
7530.0,9.813512712742394e-11,-8.223280753383111e-12,0.0,9.813512712742394e-11,-8.223280753383111e-12,0.0,-0.00015846706552062788,-0.00067159708830705,0.0
7531.0,9.502358027229876e-11,-7.937345740763186e-12,0.0,9.502358027229876e-11,-7.937345740763186e-12,0.0,-0.0001584669704970476,-0.0006715970962443957,0.0
7532.0,9.199863248205964e-11,-7.660236708974025e-12,0.0,9.199863248205964e-11,-7.660236708974025e-12,0.0,-0.0001584668784984151,-0.0006715971039046324,0.0
7533.0,8.90582230923172e-11,-7.391717167576054e-12,0.0,8.90582230923172e-11,-7.391717167576054e-12,0.0,-0.00015846678944019202,-0.0006715971112963495,0.0
7534.0,8.620033164024731e-11,-7.131555939552407e-12,0.0,8.620033164024731e-11,-7.131555939552407e-12,0.0,-0.00015846670323986037,-0.0006715971184279055,0.0
